Sanrokl,Exclusive,Sap Hearts,Mage,Beast,2020_06_12~75~0~1~0~5~0~8~0~1stA~1~3~0~0~1stBS~yes#f#f#0#0#f#1#Shield#1400#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Fireball#700#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~2~0~0~1stMS~yes#f#f#0#0#f#1#Fireball#1400#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Shield#700#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~0~0~0~1stTS~yes#f#f#0#0#f#1#Shock#600#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Hit#300#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#damaging#damaging#damaging#buffing#damaging#damaging#damaging#damaging#~,Shield,Fireball,None,Fireball,Shield,None,Shock,Hit,None,n,n,n,nada,nada,nada
Saronor,Premium,Sap Hearts,Warrior,Elfine,2020_06_12~130~0~5~0~8~0~8~0~1stA~3~0~0~0~1stBS~yes#f#f#0#0#f#1#Backstab#250#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Berserk#50#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~2~0~0~1stMS~yes#f#f#0#0#f#4#Hit#300#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Berserk#60#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~0~0~0~1stTS~yes#f#f#0#0#f#2#Physical Attack#0#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~2~2~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#buffing#damaging#DejaPAing#damaging#damaging#~,Backstab,Berserk,None,Hit,Berserk,None,Physical Attack,None,None,n,n,n,nada,nada,nada
Shroom,Exclusive,Sap Hearts,Mage,Guem,2020_06_12~80~0~8~0~5~0~8~0~1stA~1~3~0~0~1stBS~yes#f#f#0#0#f#1#Shock#400#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Critical#1#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~1~2~0~1stMS~yes#f#f#0#0#f#3#Fireball#250#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~0~0~0~1stTS~yes#f#f#0#0#f#1#Strength Drain#150#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#7#Dice Change#0#0#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#damaging#damaging#damaging#dicing#damaging#~,Shock,Critical,None,Fireball,None,None,Strength Drain,DC,None,n,n,n,nada,nada,nada
Silikat,Exclusive,Sap Hearts,Warrior,Elfine,2020_06_12~120~0~5~0~8~0~8~0~1stA~3~3~3~0~1stBS~yes#f#f#0#0#f#1#Shock#1650#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Scarab#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~0~0~0~1stMS~yes#f#f#0#0#f#1#Strength +#60#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Dice Change#0#2#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~2~0~0~1stTS~yes#f#f#0#0#f#4#Physical Attack#0#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#buffing#dicing#damaging#DejaPAing#damaging#damaging#~,Shock,Scarab,None,+STR,DC,None,Physical Attack,None,None,n,n,n,nada,nada,nada
Spiritspeaker,Premium,Sap Hearts,Mage,Dais,2020_06_12~100~0~2~8~5~0~8~0~1stA~1~1~2~0~1stBS~yes#f#f#0#0#f#1#Fireball#700#0#0#0#Attacker#1050#[VAL] if atk#Changeable#0#0#0#0#0#~2ndBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~0~0~0~1stMS~yes#f#f#0#0#f#1#Fireball#300#0#0#0#VS#450#[VAL] VS#Guem#0#0#0#0#29#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~3~0~0~1stTS~yes#f#f#0#0#f#1#Heal#500#0#0#0#Defender#750#[VAL] if dfd#Guem#0#0#0#0#29#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#damaging#damaging#damaging#damaging#damaging#damaging#damaging#damaging#~,Fireball,None,None,Fireball,None,None,Heal,None,None,Attacker,Defender,VS,nada,nada,nada
Taraxa,Exclusive,Sap Hearts,Mage,Dais,2020_06_12~100~0~2~0~5~0~8~0~1stA~1~3~0~0~1stBS~yes#f#f#0#0#f#1#Hit#1100#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#t#0#0#f#1#Strength -#100#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~0~0~0~1stMS~yes#f#f#0#0#f#1#Shock#400#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Thorn#120#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~2~0~0~0~1stTS~yes#f#f#0#0#f#1#Heal#800#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Dodge#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~4~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#buffing#damaging#damaging#buffing#damaging#~,Hit,STR -,None,Shock,Thorn,None,Heal,Dodge,None,n,n,n,nada,nada,nada
Teheiura,Premium,Sap Hearts,Bard,Human,2020_06_12~100~0~10~0~1~0~8~0~1stA~1~1~3~0~1stBS~yes#f#f#0#0#f#1#Shield#900#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#t#0#0#f#1#Dice Change#0#2#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~2~0~0~1stMS~yes#f#f#0#0#f#1#Shock#500#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Shield#250#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~1~0~0~1stTS~yes#f#f#0#0#f#1#Shield Bash#500#0#0#2#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#t#0#0#f#1#Dice Change#0#3#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#dicing#damaging#damaging#buffing#damaging#damaging#dicing#damaging#~,Shield,opp DC,None,Shock,Shield,None,Shield Bash,opp DC,None,n,n,n,nada,nada,nada
The Burrower,Premium,Sap Hearts,Warrior,Homchai,2020_06_12~120~0~9~0~8~0~8~0~1stA~1~1~3~0~1stBS~yes#f#f#0#0#f#1#Shield#600#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Hit#300#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~2~0~0~1stMS~yes#f#f#0#0#f#1#Shield#450#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Strength +#50#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~1~0~0~1stTS~yes#f#f#0#0#f#1#Strength x#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#7#Dice Change#0#0#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#damaging#damaging#buffing#buffing#damaging#buffing#dicing#damaging#~,Shield,Hit,None,Shield,+STR,None,STR x,DC,None,n,n,n,nada,nada,nada
The Claw,Exclusive,Sap Hearts,Marauder,Beast,2020_06_12~150~0~1~0~6~0~8~0~1stA~1~0~0~0~1stBS~yes#f#f#0#0#f#1#Shield#150#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Dodge#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~3~0~0~0~1stMS~yes#f#f#0#0#f#1#Shock#2#0#0#0#Bonus/Malus#0#[VAL] x#Shield#0#0#0#0#17#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~1~2~0~1stTS~yes#f#f#0#0#f#2#Shock#700#0#0#0#No Add Effect#0#[VAL] x#Shield#0#0#0#0#17#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#buffing#damaging#damaging#damaging#damaging#damaging#damaging#damaging#~,Shield,Dodge,None,Shock,None,None,Shock,None,None,per Bonus/Malus,n,n,nada,nada,nada
The Hailwalker,Premium,Sap Hearts,Warrior,Dais,2020_06_12~130~0~2~0~8~0~8~0~1stA~1~2~0~0~1stBS~yes#f#f#0#0#f#1#Thorn#80#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#t#f#0#0#f#1#Thorn#40#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~3~0~0~0~1stMS~yes#f#f#0#0#f#1#Hit#350#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Rage#40#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~1~0~0~1stTS~yes#f#f#0#0#f#2#Hit#300#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Dice Change#0#0#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~4~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#buffing#damaging#damaging#buffing#damaging#damaging#dicing#damaging#~,Thorn,Thorn,None,Hit,Rage,None,Hit,DC,None,n,n,n,nada,nada,nada
The Sachem,Basic,Sap Hearts,Mage,Elfine,2020_06_12~130~0~5~0~5~0~8~0~1stA~2~0~0~0~1stBS~yes#t#f#0#0#f#1#Shield#200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Dice Change#0#1#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~1~0~0~1stMS~yes#f#f#0#0#f#1#Hit#600#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Strength +#100#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~3~0~0~1stTS~yes#f#f#0#0#f#2#Physical Attack#0#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Heal#350#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#dicing#damaging#damaging#buffing#damaging#DejaPAing#damaging#damaging#~,Shield,DC,None,Hit,+STR,None,Physical Attack,Heal,None,n,n,n,nada,nada,nada
Wreckwood,Premium,Sap Hearts,Warrior,Golem,2020_06_12~110~0~7~0~8~0~8~0~1stA~1~1~2~0~1stBS~yes#f#f#0#0#f#1#Hit#700#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Thorn#50#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~3~0~0~1stMS~yes#f#f#0#0#f#3#Fireball#200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~1~0~0~1stTS~yes#f#f#0#0#f#1#Strength +#150#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#7#Dice Change#0#0#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~4~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#damaging#damaging#damaging#buffing#dicing#damaging#~,Hit,Thorn,None,Fireball,None,None,+STR,DC,None,n,n,n,nada,nada,nada
Yaz,Exclusive,Sap Hearts,Berserker,Homchai,2020_06_12~150~0~9~0~2~0~8~0~1stA~1~2~0~0~1stBS~yes#f#f#0#0#f#1#Berserk#100#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~3~3~0~0~1stMS~yes#f#f#0#0#f#1#Rage#110#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#f#0#0#f#1#Hit#1100#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~0~0~0~1stTS~yes#f#f#0#0#f#1#Hit#300#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Riposte#1#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~4~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~buffing#damaging#damaging#buffing#damaging#damaging#damaging#buffing#damaging#~,Berserk,None,None,Rage,Hit,None,Hit,Riposte,None,n,n,n,nada,nada,nada
Ydiane,Premium,Sap Hearts,Warrior,Elfine,2020_06_12~125~0~5~0~8~0~8~0~1stA~1~2~0~0~1stBS~yes#f#f#0#0#f#1#Hit#400#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~yes#f#f#0#0#f#1#Critical#2#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~1~0~0~1stMS~yes#f#f#0#0#f#4#Physical Attack#0#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~3~0~0~1stTS~yes#f#f#0#0#f#1#Strength +#225#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~yes#f#f#0#0#f#1#Dice Change#0#2#3#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~damaging#buffing#damaging#DejaPAing#damaging#damaging#buffing#dicing#damaging#~,Hit,Critical,None,Physical Attack,None,None,+STR,DC,None,n,n,n,nada,nada,nada
Yumad,Premium,Sap Hearts,Marauder,Beast,2020_06_12~150~0~1~0~6~0~8~0~1stA~1~2~0~0~1stBS~yes#f#f#0#0#f#5#Physical Attack#0#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdBS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~2ndA~1~1~0~0~1stMS~yes#f#f#0#0#f#1#Strength =#150#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndMS~yes#f#t#0#0#f#1#Strength =#200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~3rdMS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdA~1~3~0~0~1stTS~yes#f#f#0#0#f#1#Death Stare#1200#0#0#0#No Add Effect#0#Changeable#Changeable#0#0#0#0#0#~2ndTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~3rdTS~not#f#f#0#0#f#1#Backstab#0#0#0#0#No Add Effect#0#0#0#0#0#0#0#0#~1~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~0~DejaPAing#damaging#damaging#buffing#buffing#damaging#damaging#damaging#damaging#~,Physical Attack,None,None,STR =,STR =,None,Death Stare,None,None,n,n,n,nada,nada,nada
